date_id,date,Year,Month,Day
19167,2072-06-22,2072,6,22
19168,2072-06-23,2072,6,23
19169,2072-06-24,2072,6,24
19170,2072-06-25,2072,6,25
19171,2072-06-26,2072,6,26
19172,2072-06-27,2072,6,27
19173,2072-06-28,2072,6,28
19174,2072-06-29,2072,6,29
19175,2072-06-30,2072,6,30
19176,2072-07-01,2072,7,1
19177,2072-07-02,2072,7,2
19178,2072-07-03,2072,7,3
19179,2072-07-04,2072,7,4
19180,2072-07-05,2072,7,5
19181,2072-07-06,2072,7,6
19182,2072-07-07,2072,7,7
19183,2072-07-08,2072,7,8
19184,2072-07-09,2072,7,9
19185,2072-07-10,2072,7,10
19186,2072-07-11,2072,7,11
19187,2072-07-12,2072,7,12
19188,2072-07-13,2072,7,13
19189,2072-07-14,2072,7,14
19190,2072-07-15,2072,7,15
19191,2072-07-16,2072,7,16
19192,2072-07-17,2072,7,17
19193,2072-07-18,2072,7,18
19194,2072-07-19,2072,7,19
19195,2072-07-20,2072,7,20
19196,2072-07-21,2072,7,21
19197,2072-07-22,2072,7,22
19198,2072-07-23,2072,7,23
19199,2072-07-24,2072,7,24
19200,2072-07-25,2072,7,25
19201,2072-07-26,2072,7,26
19202,2072-07-27,2072,7,27
19203,2072-07-28,2072,7,28
19204,2072-07-29,2072,7,29
19205,2072-07-30,2072,7,30
19206,2072-07-31,2072,7,31
19207,2072-08-01,2072,8,1
19208,2072-08-02,2072,8,2
19209,2072-08-03,2072,8,3
19210,2072-08-04,2072,8,4
19211,2072-08-05,2072,8,5
19212,2072-08-06,2072,8,6
19213,2072-08-07,2072,8,7
19214,2072-08-08,2072,8,8
19215,2072-08-09,2072,8,9
19216,2072-08-10,2072,8,10
19217,2072-08-11,2072,8,11
19218,2072-08-12,2072,8,12
19219,2072-08-13,2072,8,13
19220,2072-08-14,2072,8,14
19221,2072-08-15,2072,8,15
19222,2072-08-16,2072,8,16
19223,2072-08-17,2072,8,17
19224,2072-08-18,2072,8,18
19225,2072-08-19,2072,8,19
19226,2072-08-20,2072,8,20
19227,2072-08-21,2072,8,21
19228,2072-08-22,2072,8,22
19229,2072-08-23,2072,8,23
19230,2072-08-24,2072,8,24
19231,2072-08-25,2072,8,25
19232,2072-08-26,2072,8,26
19233,2072-08-27,2072,8,27
19234,2072-08-28,2072,8,28
19235,2072-08-29,2072,8,29
19236,2072-08-30,2072,8,30
19237,2072-08-31,2072,8,31
19238,2072-09-01,2072,9,1
19239,2072-09-02,2072,9,2
19240,2072-09-03,2072,9,3
19241,2072-09-04,2072,9,4
19242,2072-09-05,2072,9,5
19243,2072-09-06,2072,9,6
19244,2072-09-07,2072,9,7
19245,2072-09-08,2072,9,8
19246,2072-09-09,2072,9,9
19247,2072-09-10,2072,9,10
19248,2072-09-11,2072,9,11
19249,2072-09-12,2072,9,12
19250,2072-09-13,2072,9,13
19251,2072-09-14,2072,9,14
19252,2072-09-15,2072,9,15
19253,2072-09-16,2072,9,16
19254,2072-09-17,2072,9,17
19255,2072-09-18,2072,9,18
19256,2072-09-19,2072,9,19
19257,2072-09-20,2072,9,20
19258,2072-09-21,2072,9,21
19259,2072-09-22,2072,9,22
19260,2072-09-23,2072,9,23
19261,2072-09-24,2072,9,24
19262,2072-09-25,2072,9,25
19263,2072-09-26,2072,9,26
19264,2072-09-27,2072,9,27
19265,2072-09-28,2072,9,28
19266,2072-09-29,2072,9,29
19267,2072-09-30,2072,9,30
19268,2072-10-01,2072,10,1
19269,2072-10-02,2072,10,2
19270,2072-10-03,2072,10,3
19271,2072-10-04,2072,10,4
19272,2072-10-05,2072,10,5
19273,2072-10-06,2072,10,6
19274,2072-10-07,2072,10,7
19275,2072-10-08,2072,10,8
19276,2072-10-09,2072,10,9
19277,2072-10-10,2072,10,10
19278,2072-10-11,2072,10,11
19279,2072-10-12,2072,10,12
19280,2072-10-13,2072,10,13
19281,2072-10-14,2072,10,14
19282,2072-10-15,2072,10,15
19283,2072-10-16,2072,10,16
19284,2072-10-17,2072,10,17
19285,2072-10-18,2072,10,18
19286,2072-10-19,2072,10,19
19287,2072-10-20,2072,10,20
19288,2072-10-21,2072,10,21
19289,2072-10-22,2072,10,22
19290,2072-10-23,2072,10,23
19291,2072-10-24,2072,10,24
19292,2072-10-25,2072,10,25
19293,2072-10-26,2072,10,26
19294,2072-10-27,2072,10,27
19295,2072-10-28,2072,10,28
19296,2072-10-29,2072,10,29
19297,2072-10-30,2072,10,30
19298,2072-10-31,2072,10,31
19299,2072-11-01,2072,11,1
19300,2072-11-02,2072,11,2
19301,2072-11-03,2072,11,3
19302,2072-11-04,2072,11,4
19303,2072-11-05,2072,11,5
19304,2072-11-06,2072,11,6
19305,2072-11-07,2072,11,7
19306,2072-11-08,2072,11,8
19307,2072-11-09,2072,11,9
19308,2072-11-10,2072,11,10
19309,2072-11-11,2072,11,11
19310,2072-11-12,2072,11,12
19311,2072-11-13,2072,11,13
19312,2072-11-14,2072,11,14
19313,2072-11-15,2072,11,15
19314,2072-11-16,2072,11,16
19315,2072-11-17,2072,11,17
19316,2072-11-18,2072,11,18
19317,2072-11-19,2072,11,19
19318,2072-11-20,2072,11,20
19319,2072-11-21,2072,11,21
19320,2072-11-22,2072,11,22
19321,2072-11-23,2072,11,23
19322,2072-11-24,2072,11,24
19323,2072-11-25,2072,11,25
19324,2072-11-26,2072,11,26
19325,2072-11-27,2072,11,27
19326,2072-11-28,2072,11,28
19327,2072-11-29,2072,11,29
19328,2072-11-30,2072,11,30
19329,2072-12-01,2072,12,1
19330,2072-12-02,2072,12,2
19331,2072-12-03,2072,12,3
19332,2072-12-04,2072,12,4
19333,2072-12-05,2072,12,5
19334,2072-12-06,2072,12,6
19335,2072-12-07,2072,12,7
19336,2072-12-08,2072,12,8
19337,2072-12-09,2072,12,9
19338,2072-12-10,2072,12,10
19339,2072-12-11,2072,12,11
19340,2072-12-12,2072,12,12
19341,2072-12-13,2072,12,13
19342,2072-12-14,2072,12,14
19343,2072-12-15,2072,12,15
19344,2072-12-16,2072,12,16
19345,2072-12-17,2072,12,17
19346,2072-12-18,2072,12,18
19347,2072-12-19,2072,12,19
19348,2072-12-20,2072,12,20
19349,2072-12-21,2072,12,21
19350,2072-12-22,2072,12,22
19351,2072-12-23,2072,12,23
19352,2072-12-24,2072,12,24
19353,2072-12-25,2072,12,25
19354,2072-12-26,2072,12,26
19355,2072-12-27,2072,12,27
19356,2072-12-28,2072,12,28
19357,2072-12-29,2072,12,29
19358,2072-12-30,2072,12,30
19359,2072-12-31,2072,12,31
19360,2073-01-01,2073,1,1
19361,2073-01-02,2073,1,2
19362,2073-01-03,2073,1,3
19363,2073-01-04,2073,1,4
19364,2073-01-05,2073,1,5
19365,2073-01-06,2073,1,6
19366,2073-01-07,2073,1,7
19367,2073-01-08,2073,1,8
19368,2073-01-09,2073,1,9
19369,2073-01-10,2073,1,10
19370,2073-01-11,2073,1,11
19371,2073-01-12,2073,1,12
19372,2073-01-13,2073,1,13
19373,2073-01-14,2073,1,14
19374,2073-01-15,2073,1,15
19375,2073-01-16,2073,1,16
19376,2073-01-17,2073,1,17
19377,2073-01-18,2073,1,18
19378,2073-01-19,2073,1,19
19379,2073-01-20,2073,1,20
19380,2073-01-21,2073,1,21
19381,2073-01-22,2073,1,22
19382,2073-01-23,2073,1,23
19383,2073-01-24,2073,1,24
19384,2073-01-25,2073,1,25
19385,2073-01-26,2073,1,26
19386,2073-01-27,2073,1,27
19387,2073-01-28,2073,1,28
19388,2073-01-29,2073,1,29
19389,2073-01-30,2073,1,30
19390,2073-01-31,2073,1,31
19391,2073-02-01,2073,2,1
19392,2073-02-02,2073,2,2
19393,2073-02-03,2073,2,3
19394,2073-02-04,2073,2,4
19395,2073-02-05,2073,2,5
19396,2073-02-06,2073,2,6
19397,2073-02-07,2073,2,7
19398,2073-02-08,2073,2,8
19399,2073-02-09,2073,2,9
19400,2073-02-10,2073,2,10
19401,2073-02-11,2073,2,11
19402,2073-02-12,2073,2,12
19403,2073-02-13,2073,2,13
19404,2073-02-14,2073,2,14
19405,2073-02-15,2073,2,15
19406,2073-02-16,2073,2,16
19407,2073-02-17,2073,2,17
19408,2073-02-18,2073,2,18
19409,2073-02-19,2073,2,19
19410,2073-02-20,2073,2,20
19411,2073-02-21,2073,2,21
19412,2073-02-22,2073,2,22
19413,2073-02-23,2073,2,23
19414,2073-02-24,2073,2,24
19415,2073-02-25,2073,2,25
19416,2073-02-26,2073,2,26
19417,2073-02-27,2073,2,27
19418,2073-02-28,2073,2,28
19419,2073-03-01,2073,3,1
19420,2073-03-02,2073,3,2
19421,2073-03-03,2073,3,3
19422,2073-03-04,2073,3,4
19423,2073-03-05,2073,3,5
19424,2073-03-06,2073,3,6
19425,2073-03-07,2073,3,7
19426,2073-03-08,2073,3,8
19427,2073-03-09,2073,3,9
19428,2073-03-10,2073,3,10
19429,2073-03-11,2073,3,11
19430,2073-03-12,2073,3,12
19431,2073-03-13,2073,3,13
19432,2073-03-14,2073,3,14
19433,2073-03-15,2073,3,15
19434,2073-03-16,2073,3,16
19435,2073-03-17,2073,3,17
19436,2073-03-18,2073,3,18
19437,2073-03-19,2073,3,19
19438,2073-03-20,2073,3,20
19439,2073-03-21,2073,3,21
19440,2073-03-22,2073,3,22
19441,2073-03-23,2073,3,23
19442,2073-03-24,2073,3,24
19443,2073-03-25,2073,3,25
19444,2073-03-26,2073,3,26
19445,2073-03-27,2073,3,27
19446,2073-03-28,2073,3,28
19447,2073-03-29,2073,3,29
19448,2073-03-30,2073,3,30
19449,2073-03-31,2073,3,31
19450,2073-04-01,2073,4,1
19451,2073-04-02,2073,4,2
19452,2073-04-03,2073,4,3
19453,2073-04-04,2073,4,4
19454,2073-04-05,2073,4,5
19455,2073-04-06,2073,4,6
19456,2073-04-07,2073,4,7
19457,2073-04-08,2073,4,8
19458,2073-04-09,2073,4,9
19459,2073-04-10,2073,4,10
19460,2073-04-11,2073,4,11
19461,2073-04-12,2073,4,12
19462,2073-04-13,2073,4,13
19463,2073-04-14,2073,4,14
19464,2073-04-15,2073,4,15
19465,2073-04-16,2073,4,16
19466,2073-04-17,2073,4,17
19467,2073-04-18,2073,4,18
19468,2073-04-19,2073,4,19
19469,2073-04-20,2073,4,20
19470,2073-04-21,2073,4,21
19471,2073-04-22,2073,4,22
19472,2073-04-23,2073,4,23
19473,2073-04-24,2073,4,24
19474,2073-04-25,2073,4,25
19475,2073-04-26,2073,4,26
19476,2073-04-27,2073,4,27
19477,2073-04-28,2073,4,28
19478,2073-04-29,2073,4,29
19479,2073-04-30,2073,4,30
19480,2073-05-01,2073,5,1
19481,2073-05-02,2073,5,2
19482,2073-05-03,2073,5,3
19483,2073-05-04,2073,5,4
19484,2073-05-05,2073,5,5
19485,2073-05-06,2073,5,6
19486,2073-05-07,2073,5,7
19487,2073-05-08,2073,5,8
19488,2073-05-09,2073,5,9
19489,2073-05-10,2073,5,10
19490,2073-05-11,2073,5,11
19491,2073-05-12,2073,5,12
19492,2073-05-13,2073,5,13
19493,2073-05-14,2073,5,14
19494,2073-05-15,2073,5,15
19495,2073-05-16,2073,5,16
19496,2073-05-17,2073,5,17
19497,2073-05-18,2073,5,18
19498,2073-05-19,2073,5,19
19499,2073-05-20,2073,5,20
19500,2073-05-21,2073,5,21
19501,2073-05-22,2073,5,22
19502,2073-05-23,2073,5,23
19503,2073-05-24,2073,5,24
19504,2073-05-25,2073,5,25
19505,2073-05-26,2073,5,26
19506,2073-05-27,2073,5,27
19507,2073-05-28,2073,5,28
19508,2073-05-29,2073,5,29
19509,2073-05-30,2073,5,30
19510,2073-05-31,2073,5,31
19511,2073-06-01,2073,6,1
19512,2073-06-02,2073,6,2
19513,2073-06-03,2073,6,3
19514,2073-06-04,2073,6,4
19515,2073-06-05,2073,6,5
19516,2073-06-06,2073,6,6
19517,2073-06-07,2073,6,7
19518,2073-06-08,2073,6,8
19519,2073-06-09,2073,6,9
19520,2073-06-10,2073,6,10
19521,2073-06-11,2073,6,11
19522,2073-06-12,2073,6,12
19523,2073-06-13,2073,6,13
19524,2073-06-14,2073,6,14
19525,2073-06-15,2073,6,15
19526,2073-06-16,2073,6,16
19527,2073-06-17,2073,6,17
19528,2073-06-18,2073,6,18
19529,2073-06-19,2073,6,19
19530,2073-06-20,2073,6,20
19531,2073-06-21,2073,6,21
19532,2073-06-22,2073,6,22
19533,2073-06-23,2073,6,23
19534,2073-06-24,2073,6,24
19535,2073-06-25,2073,6,25
19536,2073-06-26,2073,6,26
19537,2073-06-27,2073,6,27
19538,2073-06-28,2073,6,28
19539,2073-06-29,2073,6,29
19540,2073-06-30,2073,6,30
19541,2073-07-01,2073,7,1
19542,2073-07-02,2073,7,2
19543,2073-07-03,2073,7,3
19544,2073-07-04,2073,7,4
19545,2073-07-05,2073,7,5
19546,2073-07-06,2073,7,6
19547,2073-07-07,2073,7,7
19548,2073-07-08,2073,7,8
19549,2073-07-09,2073,7,9
19550,2073-07-10,2073,7,10
19551,2073-07-11,2073,7,11
19552,2073-07-12,2073,7,12
19553,2073-07-13,2073,7,13
19554,2073-07-14,2073,7,14
19555,2073-07-15,2073,7,15
19556,2073-07-16,2073,7,16
19557,2073-07-17,2073,7,17
19558,2073-07-18,2073,7,18
19559,2073-07-19,2073,7,19
19560,2073-07-20,2073,7,20
19561,2073-07-21,2073,7,21
19562,2073-07-22,2073,7,22
19563,2073-07-23,2073,7,23
19564,2073-07-24,2073,7,24
19565,2073-07-25,2073,7,25
19566,2073-07-26,2073,7,26
19567,2073-07-27,2073,7,27
19568,2073-07-28,2073,7,28
19569,2073-07-29,2073,7,29
19570,2073-07-30,2073,7,30
19571,2073-07-31,2073,7,31
19572,2073-08-01,2073,8,1
19573,2073-08-02,2073,8,2
19574,2073-08-03,2073,8,3
19575,2073-08-04,2073,8,4
19576,2073-08-05,2073,8,5
19577,2073-08-06,2073,8,6
19578,2073-08-07,2073,8,7
19579,2073-08-08,2073,8,8
19580,2073-08-09,2073,8,9
19581,2073-08-10,2073,8,10
19582,2073-08-11,2073,8,11
19583,2073-08-12,2073,8,12
19584,2073-08-13,2073,8,13
19585,2073-08-14,2073,8,14
19586,2073-08-15,2073,8,15
19587,2073-08-16,2073,8,16
19588,2073-08-17,2073,8,17
19589,2073-08-18,2073,8,18
19590,2073-08-19,2073,8,19
19591,2073-08-20,2073,8,20
19592,2073-08-21,2073,8,21
19593,2073-08-22,2073,8,22
19594,2073-08-23,2073,8,23
19595,2073-08-24,2073,8,24
19596,2073-08-25,2073,8,25
19597,2073-08-26,2073,8,26
19598,2073-08-27,2073,8,27
19599,2073-08-28,2073,8,28
19600,2073-08-29,2073,8,29
19601,2073-08-30,2073,8,30
19602,2073-08-31,2073,8,31
19603,2073-09-01,2073,9,1
19604,2073-09-02,2073,9,2
19605,2073-09-03,2073,9,3
19606,2073-09-04,2073,9,4
19607,2073-09-05,2073,9,5
19608,2073-09-06,2073,9,6
19609,2073-09-07,2073,9,7
19610,2073-09-08,2073,9,8
19611,2073-09-09,2073,9,9
19612,2073-09-10,2073,9,10
19613,2073-09-11,2073,9,11
19614,2073-09-12,2073,9,12
19615,2073-09-13,2073,9,13
19616,2073-09-14,2073,9,14
19617,2073-09-15,2073,9,15
19618,2073-09-16,2073,9,16
19619,2073-09-17,2073,9,17
19620,2073-09-18,2073,9,18
19621,2073-09-19,2073,9,19
19622,2073-09-20,2073,9,20
19623,2073-09-21,2073,9,21
19624,2073-09-22,2073,9,22
19625,2073-09-23,2073,9,23
19626,2073-09-24,2073,9,24
19627,2073-09-25,2073,9,25
19628,2073-09-26,2073,9,26
19629,2073-09-27,2073,9,27
19630,2073-09-28,2073,9,28
19631,2073-09-29,2073,9,29
19632,2073-09-30,2073,9,30
19633,2073-10-01,2073,10,1
19634,2073-10-02,2073,10,2
19635,2073-10-03,2073,10,3
19636,2073-10-04,2073,10,4
19637,2073-10-05,2073,10,5
19638,2073-10-06,2073,10,6
19639,2073-10-07,2073,10,7
19640,2073-10-08,2073,10,8
19641,2073-10-09,2073,10,9
19642,2073-10-10,2073,10,10
19643,2073-10-11,2073,10,11
19644,2073-10-12,2073,10,12
19645,2073-10-13,2073,10,13
19646,2073-10-14,2073,10,14
19647,2073-10-15,2073,10,15
19648,2073-10-16,2073,10,16
19649,2073-10-17,2073,10,17
19650,2073-10-18,2073,10,18
19651,2073-10-19,2073,10,19
19652,2073-10-20,2073,10,20
19653,2073-10-21,2073,10,21
19654,2073-10-22,2073,10,22
19655,2073-10-23,2073,10,23
19656,2073-10-24,2073,10,24
19657,2073-10-25,2073,10,25
19658,2073-10-26,2073,10,26
19659,2073-10-27,2073,10,27
19660,2073-10-28,2073,10,28
19661,2073-10-29,2073,10,29
19662,2073-10-30,2073,10,30
19663,2073-10-31,2073,10,31
19664,2073-11-01,2073,11,1
19665,2073-11-02,2073,11,2
19666,2073-11-03,2073,11,3
19667,2073-11-04,2073,11,4
19668,2073-11-05,2073,11,5
19669,2073-11-06,2073,11,6
19670,2073-11-07,2073,11,7
19671,2073-11-08,2073,11,8
19672,2073-11-09,2073,11,9
19673,2073-11-10,2073,11,10
19674,2073-11-11,2073,11,11
19675,2073-11-12,2073,11,12
19676,2073-11-13,2073,11,13
19677,2073-11-14,2073,11,14
19678,2073-11-15,2073,11,15
19679,2073-11-16,2073,11,16
19680,2073-11-17,2073,11,17
19681,2073-11-18,2073,11,18
19682,2073-11-19,2073,11,19
19683,2073-11-20,2073,11,20
19684,2073-11-21,2073,11,21
19685,2073-11-22,2073,11,22
19686,2073-11-23,2073,11,23
19687,2073-11-24,2073,11,24
19688,2073-11-25,2073,11,25
19689,2073-11-26,2073,11,26
19690,2073-11-27,2073,11,27
19691,2073-11-28,2073,11,28
19692,2073-11-29,2073,11,29
19693,2073-11-30,2073,11,30
19694,2073-12-01,2073,12,1
19695,2073-12-02,2073,12,2
19696,2073-12-03,2073,12,3
19697,2073-12-04,2073,12,4
19698,2073-12-05,2073,12,5
19699,2073-12-06,2073,12,6
19700,2073-12-07,2073,12,7
19701,2073-12-08,2073,12,8
19702,2073-12-09,2073,12,9
19703,2073-12-10,2073,12,10
19704,2073-12-11,2073,12,11
19705,2073-12-12,2073,12,12
19706,2073-12-13,2073,12,13
19707,2073-12-14,2073,12,14
19708,2073-12-15,2073,12,15
19709,2073-12-16,2073,12,16
19710,2073-12-17,2073,12,17
19711,2073-12-18,2073,12,18
19712,2073-12-19,2073,12,19
19713,2073-12-20,2073,12,20
19714,2073-12-21,2073,12,21
19715,2073-12-22,2073,12,22
19716,2073-12-23,2073,12,23
19717,2073-12-24,2073,12,24
19718,2073-12-25,2073,12,25
19719,2073-12-26,2073,12,26
19720,2073-12-27,2073,12,27
19721,2073-12-28,2073,12,28
19722,2073-12-29,2073,12,29
19723,2073-12-30,2073,12,30
19724,2073-12-31,2073,12,31
19725,2074-01-01,2074,1,1
19726,2074-01-02,2074,1,2
19727,2074-01-03,2074,1,3
19728,2074-01-04,2074,1,4
19729,2074-01-05,2074,1,5
19730,2074-01-06,2074,1,6
19731,2074-01-07,2074,1,7
19732,2074-01-08,2074,1,8
19733,2074-01-09,2074,1,9
19734,2074-01-10,2074,1,10
19735,2074-01-11,2074,1,11
19736,2074-01-12,2074,1,12
19737,2074-01-13,2074,1,13
19738,2074-01-14,2074,1,14
19739,2074-01-15,2074,1,15
19740,2074-01-16,2074,1,16
19741,2074-01-17,2074,1,17
19742,2074-01-18,2074,1,18
19743,2074-01-19,2074,1,19
19744,2074-01-20,2074,1,20
19745,2074-01-21,2074,1,21
19746,2074-01-22,2074,1,22
19747,2074-01-23,2074,1,23
19748,2074-01-24,2074,1,24
19749,2074-01-25,2074,1,25
19750,2074-01-26,2074,1,26
19751,2074-01-27,2074,1,27
19752,2074-01-28,2074,1,28
19753,2074-01-29,2074,1,29
19754,2074-01-30,2074,1,30
19755,2074-01-31,2074,1,31
19756,2074-02-01,2074,2,1
19757,2074-02-02,2074,2,2
19758,2074-02-03,2074,2,3
19759,2074-02-04,2074,2,4
19760,2074-02-05,2074,2,5
19761,2074-02-06,2074,2,6
19762,2074-02-07,2074,2,7
19763,2074-02-08,2074,2,8
19764,2074-02-09,2074,2,9
19765,2074-02-10,2074,2,10
19766,2074-02-11,2074,2,11
19767,2074-02-12,2074,2,12
19768,2074-02-13,2074,2,13
19769,2074-02-14,2074,2,14
19770,2074-02-15,2074,2,15
19771,2074-02-16,2074,2,16
19772,2074-02-17,2074,2,17
19773,2074-02-18,2074,2,18
19774,2074-02-19,2074,2,19
19775,2074-02-20,2074,2,20
19776,2074-02-21,2074,2,21
19777,2074-02-22,2074,2,22
19778,2074-02-23,2074,2,23
19779,2074-02-24,2074,2,24
19780,2074-02-25,2074,2,25
19781,2074-02-26,2074,2,26
19782,2074-02-27,2074,2,27
19783,2074-02-28,2074,2,28
19784,2074-03-01,2074,3,1
19785,2074-03-02,2074,3,2
19786,2074-03-03,2074,3,3
19787,2074-03-04,2074,3,4
19788,2074-03-05,2074,3,5
19789,2074-03-06,2074,3,6
19790,2074-03-07,2074,3,7
19791,2074-03-08,2074,3,8
19792,2074-03-09,2074,3,9
19793,2074-03-10,2074,3,10
19794,2074-03-11,2074,3,11
19795,2074-03-12,2074,3,12
19796,2074-03-13,2074,3,13
19797,2074-03-14,2074,3,14
19798,2074-03-15,2074,3,15
19799,2074-03-16,2074,3,16
19800,2074-03-17,2074,3,17
19801,2074-03-18,2074,3,18
19802,2074-03-19,2074,3,19
19803,2074-03-20,2074,3,20
19804,2074-03-21,2074,3,21
19805,2074-03-22,2074,3,22
19806,2074-03-23,2074,3,23
19807,2074-03-24,2074,3,24
19808,2074-03-25,2074,3,25
19809,2074-03-26,2074,3,26
19810,2074-03-27,2074,3,27
19811,2074-03-28,2074,3,28
19812,2074-03-29,2074,3,29
19813,2074-03-30,2074,3,30
19814,2074-03-31,2074,3,31
19815,2074-04-01,2074,4,1
19816,2074-04-02,2074,4,2
19817,2074-04-03,2074,4,3
19818,2074-04-04,2074,4,4
19819,2074-04-05,2074,4,5
19820,2074-04-06,2074,4,6
19821,2074-04-07,2074,4,7
19822,2074-04-08,2074,4,8
19823,2074-04-09,2074,4,9
19824,2074-04-10,2074,4,10
19825,2074-04-11,2074,4,11
19826,2074-04-12,2074,4,12
19827,2074-04-13,2074,4,13
19828,2074-04-14,2074,4,14
19829,2074-04-15,2074,4,15
19830,2074-04-16,2074,4,16
19831,2074-04-17,2074,4,17
19832,2074-04-18,2074,4,18
19833,2074-04-19,2074,4,19
19834,2074-04-20,2074,4,20
19835,2074-04-21,2074,4,21
19836,2074-04-22,2074,4,22
19837,2074-04-23,2074,4,23
19838,2074-04-24,2074,4,24
19839,2074-04-25,2074,4,25
19840,2074-04-26,2074,4,26
19841,2074-04-27,2074,4,27
19842,2074-04-28,2074,4,28
19843,2074-04-29,2074,4,29
19844,2074-04-30,2074,4,30
19845,2074-05-01,2074,5,1
19846,2074-05-02,2074,5,2
19847,2074-05-03,2074,5,3
19848,2074-05-04,2074,5,4
19849,2074-05-05,2074,5,5
19850,2074-05-06,2074,5,6
19851,2074-05-07,2074,5,7
19852,2074-05-08,2074,5,8
19853,2074-05-09,2074,5,9
19854,2074-05-10,2074,5,10
19855,2074-05-11,2074,5,11
19856,2074-05-12,2074,5,12
19857,2074-05-13,2074,5,13
19858,2074-05-14,2074,5,14
19859,2074-05-15,2074,5,15
19860,2074-05-16,2074,5,16
19861,2074-05-17,2074,5,17
19862,2074-05-18,2074,5,18
19863,2074-05-19,2074,5,19
19864,2074-05-20,2074,5,20
19865,2074-05-21,2074,5,21
19866,2074-05-22,2074,5,22
19867,2074-05-23,2074,5,23
19868,2074-05-24,2074,5,24
19869,2074-05-25,2074,5,25
19870,2074-05-26,2074,5,26
19871,2074-05-27,2074,5,27
19872,2074-05-28,2074,5,28
19873,2074-05-29,2074,5,29
19874,2074-05-30,2074,5,30
19875,2074-05-31,2074,5,31
19876,2074-06-01,2074,6,1
19877,2074-06-02,2074,6,2
19878,2074-06-03,2074,6,3
19879,2074-06-04,2074,6,4
19880,2074-06-05,2074,6,5
19881,2074-06-06,2074,6,6
19882,2074-06-07,2074,6,7
19883,2074-06-08,2074,6,8
19884,2074-06-09,2074,6,9
19885,2074-06-10,2074,6,10
19886,2074-06-11,2074,6,11
19887,2074-06-12,2074,6,12
19888,2074-06-13,2074,6,13
19889,2074-06-14,2074,6,14
19890,2074-06-15,2074,6,15
19891,2074-06-16,2074,6,16
19892,2074-06-17,2074,6,17
19893,2074-06-18,2074,6,18
19894,2074-06-19,2074,6,19
19895,2074-06-20,2074,6,20
19896,2074-06-21,2074,6,21
19897,2074-06-22,2074,6,22
19898,2074-06-23,2074,6,23
19899,2074-06-24,2074,6,24
19900,2074-06-25,2074,6,25
19901,2074-06-26,2074,6,26
19902,2074-06-27,2074,6,27
19903,2074-06-28,2074,6,28
19904,2074-06-29,2074,6,29
19905,2074-06-30,2074,6,30
19906,2074-07-01,2074,7,1
19907,2074-07-02,2074,7,2
19908,2074-07-03,2074,7,3
19909,2074-07-04,2074,7,4
19910,2074-07-05,2074,7,5
19911,2074-07-06,2074,7,6
19912,2074-07-07,2074,7,7
19913,2074-07-08,2074,7,8
19914,2074-07-09,2074,7,9
19915,2074-07-10,2074,7,10
19916,2074-07-11,2074,7,11
19917,2074-07-12,2074,7,12
19918,2074-07-13,2074,7,13
19919,2074-07-14,2074,7,14
19920,2074-07-15,2074,7,15
19921,2074-07-16,2074,7,16
19922,2074-07-17,2074,7,17
19923,2074-07-18,2074,7,18
19924,2074-07-19,2074,7,19
19925,2074-07-20,2074,7,20
19926,2074-07-21,2074,7,21
19927,2074-07-22,2074,7,22
19928,2074-07-23,2074,7,23
19929,2074-07-24,2074,7,24
19930,2074-07-25,2074,7,25
19931,2074-07-26,2074,7,26
19932,2074-07-27,2074,7,27
19933,2074-07-28,2074,7,28
19934,2074-07-29,2074,7,29
19935,2074-07-30,2074,7,30
19936,2074-07-31,2074,7,31
19937,2074-08-01,2074,8,1
19938,2074-08-02,2074,8,2
19939,2074-08-03,2074,8,3
19940,2074-08-04,2074,8,4
19941,2074-08-05,2074,8,5
19942,2074-08-06,2074,8,6
19943,2074-08-07,2074,8,7
19944,2074-08-08,2074,8,8
19945,2074-08-09,2074,8,9
19946,2074-08-10,2074,8,10
19947,2074-08-11,2074,8,11
19948,2074-08-12,2074,8,12
19949,2074-08-13,2074,8,13
19950,2074-08-14,2074,8,14
19951,2074-08-15,2074,8,15
19952,2074-08-16,2074,8,16
19953,2074-08-17,2074,8,17
19954,2074-08-18,2074,8,18
19955,2074-08-19,2074,8,19
19956,2074-08-20,2074,8,20
19957,2074-08-21,2074,8,21
19958,2074-08-22,2074,8,22
19959,2074-08-23,2074,8,23
19960,2074-08-24,2074,8,24
19961,2074-08-25,2074,8,25
19962,2074-08-26,2074,8,26
19963,2074-08-27,2074,8,27
19964,2074-08-28,2074,8,28
19965,2074-08-29,2074,8,29
19966,2074-08-30,2074,8,30
19967,2074-08-31,2074,8,31
19968,2074-09-01,2074,9,1
19969,2074-09-02,2074,9,2
19970,2074-09-03,2074,9,3
19971,2074-09-04,2074,9,4
19972,2074-09-05,2074,9,5
19973,2074-09-06,2074,9,6
19974,2074-09-07,2074,9,7
19975,2074-09-08,2074,9,8
19976,2074-09-09,2074,9,9
19977,2074-09-10,2074,9,10
19978,2074-09-11,2074,9,11
19979,2074-09-12,2074,9,12
19980,2074-09-13,2074,9,13
19981,2074-09-14,2074,9,14
19982,2074-09-15,2074,9,15
19983,2074-09-16,2074,9,16
19984,2074-09-17,2074,9,17
19985,2074-09-18,2074,9,18
19986,2074-09-19,2074,9,19
19987,2074-09-20,2074,9,20
19988,2074-09-21,2074,9,21
